Time_S1_P1,Time_S1_P2,Time_S1_P3,Time_S1_P4,Time_S2_P1,Time_S2_P2,Time_S2_P3,Time_S2_P4
99.59000000001404,68.53999999999816,16.259999999999742,101.0700000000148,10.649999999999817,51.46999999999833,55.6499999999975,39.84000000000064
52.689999999998086,145.20000000001292,2.5999999999999885,255.32999999991276,223.70999999994152,85.01000000000658,3.1999999999999758,84.10000000000612
27.270000000001463,26.200000000001296,247.60999999991978,103.410000000016,279.1699999998911,51.52999999999832,3.9999999999999587,11.90999999999979
483.0399999997057,71.62999999999974,46.92999999999923,29.970000000001885,5.279999999999932,239.50999999992715,34.760000000001654,421.3699999997618
459.6899999997269,45.099999999999596,3.9599999999999596,253.38999999991452,287.0799999998839,26.190000000001294,2.239999999999996,36.43000000000132
19.140000000000192,131.910000000025,4.929999999999939,127.74000000002845,44.599999999999696,234.78999999993144,10.869999999999813,134.72000000002245
18.86000000000015,20.560000000000414,17.19999999999989,199.7499999999633,128.5000000000281,67.22999999999749,41.42000000000033,337.48999999983806
86.05000000000712,530.3599999996627,26.110000000001282,538.1299999996556,140.1600000000175,4.739999999999943,4.789999999999942,58.74999999999688
344.98999999983124,48.99999999999882,8.479999999999864,507.0199999996839,335.63999999983974,40.65000000000048,4.399999999999951,211.71999999995242
626.4099999995753,105.80000000001722,103.0100000000158,90.96000000000963,299.099999999873,58.6499999999969,110.0700000000194,83.81000000000597
131.5900000000253,143.31000000001464,1.5700000000000012,332.029999999843,35.97000000000141,186.39999999997545,137.8700000000196,196.96999999996584
71.12999999999948,43.5699999999999,64.96999999999633,103.72000000001616,12.919999999999769,124.78000000002693,37.120000000001184,138.92000000001863
289.179999999882,120.30000000002464,4.199999999999955,335.4699999998399,18.780000000000136,374.5199999998044,3.8799999999999613,252.6599999999152
227.52999999993804,29.93000000000188,32.090000000002185,91.91000000001011,411.3199999997709,93.28000000001082,82.48000000000529,345.64999999983064
207.41999999995633,21.960000000000633,20.640000000000427,217.65999999994702,345.10999999983113,66.81999999999728,76.85000000000241,99.8900000000142
343.86999999983226,23.690000000000904,101.2500000000149,337.2299999998383,165.7699999999942,42.900000000000034,154.1200000000048,88.47000000000835
36.35000000000134,9.09999999999985,109.69000000001921,51.40999999999834,131.88000000002503,67.13999999999744,13.299999999999761,25.750000000001226
176.03999999998487,16.609999999999797,511.0799999996802,283.72999999988696,30.420000000001956,284.0399999998867,29.540000000001818,132.86000000002414
338.0799999998375,60.45999999999654,14.77999999999973,46.469999999999324,137.1900000000202,22.630000000000738,33.36000000000193,28.46000000000165
101.0600000000148,140.13000000001753,18.94000000000016,40.690000000000474,32.61000000000208,4.669999999999945,77.04000000000251,33.540000000001896
218.73999999994604,92.0800000000102,11.659999999999796,497.5199999996925,22.96000000000079,38.38000000000093,25.310000000001157,321.67999999985244
156.42000000000272,149.77000000000876,38.95000000000082,192.67999999996974,280.6299999998898,104.42000000001651,12.569999999999776,40.22000000000057
151.5900000000071,129.65000000002706,422.03999999976116,51.96999999999823,27.37000000000148,173.1599999999875,25.440000000001177,16.04999999999971
10.109999999999829,34.900000000001626,15.18999999999972,454.2199999997319,55.02999999999762,338.649999999837,13.689999999999753,127.52000000002833
88.85000000000855,113.22000000002102,6.259999999999911,86.36000000000728,5.6699999999999235,4.579999999999947,49.94999999999863,263.08999999990573
486.90999999970217,44.809999999999654,39.5400000000007,147.22000000001108,165.989999999994,32.46000000000211,90.09000000000918,203.95999999995948
51.6299999999983,23.29000000000084,4.249999999999954,265.5299999999035,79.39000000000371,132.84000000002416,2.399999999999993,30.540000000001974
566.8799999996295,82.14000000000512,65.8899999999968,446.34999999973905,5.319999999999931,8.049999999999873,2.489999999999991,94.56000000001147
305.4299999998672,323.8999999998504,340.2799999998355,148.8500000000096,6.339999999999909,57.68999999999709,116.06000000002247,68.34999999999806
166.23999999999378,59.21999999999679,10.359999999999824,404.7499999997769,16.729999999999816,11.4599999999998,4.459999999999949,22.750000000000757
300.31999999987187,100.41000000001446,75.69000000000182,118.30000000002362,40.580000000000496,108.25000000001847,70.7799999999993,121.71000000002536
633.6599999995688,127.23000000002818,125.21000000002715,103.53000000001606,34.11000000000178,436.7399999997478,52.249999999998174,107.40000000001804
80.69000000000437,15.67999999999971,3.7799999999999634,192.96999999996947,34.5300000000017,114.81000000002183,70.41999999999912,188.79999999997327
35.17000000000157,57.25999999999718,15.629999999999711,237.6899999999288,59.94999999999664,47.95999999999903,14.189999999999742,159.7499999999997
496.2399999996937,30.400000000001953,99.61000000001405,24.76000000000107,5.639999999999924,170.85999999998958,2.259999999999996,329.9799999998449
99.95000000001423,50.1099999999986,40.690000000000474,135.39000000002184,8.319999999999867,33.71000000000186,29.650000000001835,135.29000000002193
570.1999999996265,25.690000000001216,47.63999999999909,154.1400000000048,56.95999999999724,11.999999999999789,49.69999999999868,45.22999999999957
